lags,train_size,MAE,model,option,coverage,width,Std,positive_error_model,negative_error_model,alpha
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.279165241,57.29129261,1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.321245296,63.02042187,1.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.367567568,68.74955113,1.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.415942525,74.47868039,1.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.468696545,80.20780965,1.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.519261033,85.93693891,1.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.565651728,91.66606817,1.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.602805337,97.39519743,1.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.632637701,103.1243267,1.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.659391037,108.853456,1.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.681149504,114.5825852,2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.700855286,120.3117145,2.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.719876839,126.0408437,2.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.735271981,131.769973,2.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.751351351,137.4991023,2.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.768799179,143.2282315,2.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.784468012,148.9573608,2.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.801847417,154.68649,2.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.818542593,160.4156193,2.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.831679781,166.1447486,2.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.844748546,171.8738778,3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.856380431,177.6030071,3.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.866985973,183.3321363,3.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.875949367,189.0612656,3.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.883886418,194.7903949,3.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.891276086,200.5195241,3.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.899623674,206.2486534,3.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.907081765,211.9777826,3.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.913034554,217.7069119,3.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.917960999,223.4360412,3.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),errors,0.921313719,229.1651704,4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.95251454,327.6709515,,,,0.05
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.901881628,248.2548931,,,,0.1
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.855354088,195.5103012,,,,0.15
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.792610332,159.3571763,,,,0.2
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.685049607,132.8608257,,,,0.25
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.577625727,114.2010702,,,,0.3
96,0.4,56.62802418,OrthogonalMatchingPursuit(n_nonzero_coefs=18),mapie,0.487512829,96.83198347,,,,0.35
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.296904508,54.11262911,1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.33746613,59.52389203,1.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.379587815,64.93515494,1.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.423844322,70.34641785,1.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.471056737,75.75768076,1.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.515066918,81.16894367,1.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.557763363,86.58020658,1.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.600377699,91.99146949,1.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.641431973,97.40273241,1.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.675589129,102.8139953,1.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.706872485,108.2252582,2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.734132523,113.6365211,2.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.760653584,119.0477841,2.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.784711388,124.459047,2.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.810165038,129.8703099,2.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.831841695,135.2815728,2.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.850726661,140.6928357,2.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.864685114,146.1040986,2.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.877494047,151.5153615,2.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.887264964,156.9266244,2.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.895229493,162.3378873,3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.902947697,167.7491503,3.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.910583792,173.1604132,3.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.916741933,178.5716761,3.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.9231464,183.982939,3.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.928319238,189.3942019,3.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.933492077,194.8054648,3.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.937597504,200.2167277,3.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.941538714,205.6279906,3.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.944248296,211.0392535,3.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",errors,0.948107398,216.4505165,4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.909023729,223.0831034,,,,0.05
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.805320634,178.8652647,,,,0.1
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.702849167,155.1466935,,,,0.15
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.616635192,137.2722056,,,,0.2
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.553165285,123.6547653,,,,0.25
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.500780031,111.7505968,,,,0.3
96,0.5,56.97733387,"LassoLars(alpha=0.2,eps=0.0005,random_state=123)",mapie,0.452418097,101.1357173,,,,0.35
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.096582162,21.30655009,1,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.108898697,23.43720509,1.1,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.124294365,25.5678601,1.2,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.138253105,27.69851511,1.3,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.154367238,29.82917012,1.4,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.169865544,31.95982513,1.5,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.189058811,34.09048014,1.6,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.205686134,36.22113515,1.7,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.224366212,38.35179015,1.8,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.242327825,40.48244516,1.9,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.26254747,42.61310017,2,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
96,0.6,55.81103732,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",errors,0.282356564,44.74375518,2.1,"HuberRegressor(alpha=0.01,epsilon=1.1)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
