lags,train_size,MAE,model,option,coverage,width,Std,positive_error_model,negative_error_model,alpha
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.893359437,21.86232263,2.9,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.89939268,22.61619582,3,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.905625699,23.37006902,3.1,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.912258271,24.12394221,3.2,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.917572319,24.87781541,3.3,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.922806457,25.6316886,3.4,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.927760908,26.3855618,3.5,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.931756433,27.13943499,3.6,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.935791913,27.89330818,3.7,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.939228065,28.64718138,3.8,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.94254435,29.40105457,3.9,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),errors,0.945820681,30.15492777,4,"ExtraTreesRegressor(max_depth=10,max_features='sqrt',min_impurity_decrease=0.2,min_samples_leaf=5,min_samples_split=9,n_estimators=170,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.952852805,71.72163806,,,,0.05
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.898034202,45.47469749,,,,0.1
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.852525172,31.76480908,,,,0.15
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.809413457,22.41468201,,,,0.2
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.769618028,16.13432117,,,,0.25
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.728344254,12.03600367,,,,0.3
672,0.4,7.743723175,LassoLars(random_state=123),mapie,0.679359118,9.012571364,,,,0.35
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.270186038,7.808150924,1,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.311565017,8.588966016,1.1,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.35663598,9.369781108,1.2,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.407029152,10.1505962,1.3,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.464326812,10.93141129,1.4,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.526515152,11.71222639,1.5,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.598868431,12.49304148,1.6,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.647679325,13.27385657,1.7,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.690832374,14.05467166,1.8,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.724252014,14.83548676,1.9,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.74932873,15.61630185,2,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.767500959,16.39711694,2.1,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.781933257,17.17793203,2.2,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.793488684,17.95874712,2.3,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.804276947,18.73956222,2.4,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.812044496,19.52037731,2.5,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.81990794,20.3011924,2.6,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.82566168,21.08200749,2.7,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.83208669,21.86282259,2.8,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.83784043,22.64363768,2.9,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.842203682,23.42445277,3,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.846566935,24.20526786,3.1,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.850306866,24.98608296,3.2,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.853183736,25.76689805,3.3,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.85663598,26.54771314,3.4,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.859992328,27.32852823,3.5,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.862293824,28.10934333,3.6,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.865889912,28.89015842,3.7,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.868383199,29.67097351,3.8,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.871068278,30.4517886,3.9,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),errors,0.87322593,31.23260369,4,"ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",BayesianRidge(),
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.942126966,68.47360043,,,,0.05
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.887466437,43.93795832,,,,0.1
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.836306099,29.97328408,,,,0.15
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.793680476,21.32503469,,,,0.2
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.752733026,15.25989058,,,,0.25
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.71504603,11.42875424,,,,0.3
672,0.5,8.129601876,LassoLars(random_state=123),mapie,0.667577675,8.617490526,,,,0.35
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.365777645,7.632932211,1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.495295175,8.396225432,1.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.580821097,9.159518653,1.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.627509739,9.922811874,1.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.65753671,10.68610509,1.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.68432724,11.44939832,1.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.704405154,12.21269154,1.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.722804915,12.97598476,1.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.740005993,13.73927798,1.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.754749775,14.5025712,1.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.766796524,15.26586442,2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.780161822,16.02915764,2.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.793766856,16.79245086,2.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.804914594,17.55574408,2.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.814623914,18.31903731,2.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.824752772,19.08233053,2.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.834282289,19.84562375,2.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.843212466,20.60891697,2.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.850824093,21.37221019,2.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.85813605,22.13550341,2.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.864968535,22.89879663,3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.871021876,23.66208985,3.1,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.877734492,24.42538307,3.2,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.883548097,25.1886763,3.3,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.889841175,25.95196952,3.4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.894815703,26.71526274,3.5,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.898351813,27.47855596,3.6,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.902067726,28.24184918,3.7,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.906742583,29.0051424,3.8,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.910937968,29.76843562,3.9,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),errors,0.914893617,30.53172884,4,"ExtraTreesRegressor(n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.94671861,73.79012739,,,,0.05
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.890440515,48.88214133,,,,0.1
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.8432724,34.39857621,,,,0.15
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.799940066,24.52586108,,,,0.2
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.756607731,17.53740575,,,,0.25
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.715912496,12.77204397,,,,0.3
672,0.6,8.741395963,LassoLars(random_state=123),mapie,0.659994007,9.584769628,,,,0.35
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.387486016,5.437208381,1,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.44406265,5.980929219,1.1,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.493127697,6.524650058,1.2,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.525251718,7.068370896,1.3,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.549384689,7.612091734,1.4,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.569841777,8.155812572,1.5,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.587342177,8.69953341,1.6,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
672,0.7,9.993243725,LassoLars(random_state=123),errors,0.601646156,9.243254248,1.7,"ExtraTreesRegressor(criterion='absolute_error',max_depth=4,max_features='log2',min_impurity_decrease=0.0002,min_samples_leaf=5,min_samples_split=9,n_estimators=130,n_jobs=-1,random_state=123)","ExtraTreesRegressor(bootstrap=True,max_depth=9,min_impurity_decrease=0.1,min_samples_leaf=4,min_samples_split=7,n_jobs=-1,random_state=123)",
